id,no,pos,name,dob,caps,goals,club,clubNat,clubWiki,captain,wiki,wcApps,wcGoals,wcYellow,wcRed,team_code,team_flag,team_wiki,coach,name_norm
song-bum-keun,12,GK,Song Bum-keun,1997-10-15,3,0,Jeonbuk Hyundai Motors,KOR,https://en.wikipedia.org/wiki/Jeonbuk_Hyundai_Motors,False,https://en.wikipedia.org/wiki/Song_Bum-keun,0,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,song bum keun
jo-hyeon-woo,21,GK,Jo Hyeon-woo,1991-09-25,48,0,Ulsan HD,KOR,https://en.wikipedia.org/wiki/Ulsan_HD_FC,False,https://en.wikipedia.org/wiki/Jo_Hyeon-woo,0,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,jo hyeon woo
lee-han-beom,2,DF,Lee Han-beom,2002-06-17,8,0,Midtjylland,DEN,https://en.wikipedia.org/wiki/FC_Midtjylland,False,https://en.wikipedia.org/wiki/Lee_Han-beom,3,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,lee han beom
kim-min-jae,4,DF,Kim Min-jae,1996-11-15,79,4,Bayern Munich,GER,https://en.wikipedia.org/wiki/FC_Bayern_Munich,False,https://en.wikipedia.org/wiki/Kim_Min-jae_(footballer),3,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,kim min jae
kim-tae-hyeon,5,DF,Kim Tae-hyeon,2000-09-17,7,0,Kashima Antlers,JPN,https://en.wikipedia.org/wiki/Kashima_Antlers,False,https://en.wikipedia.org/wiki/Kim_Tae-hyeon,0,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,kim tae hyeon
lee-tae-seok,13,DF,Lee Tae-seok,2002-07-28,15,1,Austria Wien,AUT,https://en.wikipedia.org/wiki/FK_Austria_Wien,False,https://en.wikipedia.org/wiki/Lee_Tae-seok,2,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,lee tae seok
cho-wi-je,14,DF,Cho Wi-je,2001-08-25,1,0,Jeonbuk Hyundai Motors,KOR,https://en.wikipedia.org/wiki/Jeonbuk_Hyundai_Motors,False,https://en.wikipedia.org/wiki/Cho_Wi-je,0,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,cho wi je
kim-moon-hwan,15,DF,Kim Moon-hwan,1995-08-01,35,0,Daejeon Hana Citizen,KOR,https://en.wikipedia.org/wiki/Daejeon_Hana_Citizen,False,https://en.wikipedia.org/wiki/Kim_Moon-hwan,1,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,kim moon hwan
park-jin-seob,16,DF,Park Jin-seob,1995-10-23,14,1,Zhejiang,CHN,https://en.wikipedia.org/wiki/Zhejiang_Professional_F.C.,False,https://en.wikipedia.org/wiki/Park_Jin-seob_(footballer%2C_born_1995),2,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,park jin seob
seol-young-woo,22,DF,Seol Young-woo,1998-12-05,34,0,Red Star Belgrade,SRB,https://en.wikipedia.org/wiki/Red_Star_Belgrade,False,https://en.wikipedia.org/wiki/Seol_Young-woo,3,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,seol young woo
jens-castrop,23,DF,Jens Castrop,2003-07-29,7,0,Borussia Mönchengladbach,GER,https://en.wikipedia.org/wiki/Borussia_M%C3%B6nchengladbach,False,https://en.wikipedia.org/wiki/Jens_Castrop,1,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,jens castrop
lee-gi-hyuk,3,MF,Lee Gi-hyuk,2000-07-07,3,0,Gangwon FC,KOR,https://en.wikipedia.org/wiki/Gangwon_FC,False,https://en.wikipedia.org/wiki/Lee_Gi-hyuk,3,0,1,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,lee gi hyuk
hwang-in-beom,6,MF,Hwang In-beom,1996-09-20,73,6,Feyenoord,NED,https://en.wikipedia.org/wiki/Feyenoord,False,https://en.wikipedia.org/wiki/Hwang_In-beom,3,1,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,hwang in beom
paik-seung-ho,8,MF,Paik Seung-ho,1997-03-17,27,3,Birmingham City,ENG,https://en.wikipedia.org/wiki/Birmingham_City_F.C.,False,https://en.wikipedia.org/wiki/Paik_Seung-ho,3,0,1,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,paik seung ho
lee-jae-sung,10,MF,Lee Jae-sung,1992-08-10,105,15,Mainz 05,GER,https://en.wikipedia.org/wiki/1._FSV_Mainz_05,False,https://en.wikipedia.org/wiki/Lee_Jae-sung,2,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,lee jae sung
hwang-hee-chan,11,MF,Hwang Hee-chan,1996-01-26,79,17,Wolverhampton Wanderers,ENG,https://en.wikipedia.org/wiki/Wolverhampton_Wanderers_F.C.,False,https://en.wikipedia.org/wiki/Hwang_Hee-chan,3,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,hwang hee chan
bae-jun-ho,17,MF,Bae Jun-ho,2003-08-21,13,2,Stoke City,ENG,https://en.wikipedia.org/wiki/Stoke_City_F.C.,False,https://en.wikipedia.org/wiki/Bae_Jun-ho,0,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,bae jun ho
lee-kang-in,19,MF,Lee Kang-in,2001-02-19,47,11,Paris Saint-Germain,FRA,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,False,https://en.wikipedia.org/wiki/Lee_Kang-in,3,0,1,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,lee kang in
yang-hyun-jun,20,MF,Yang Hyun-jun,2002-05-25,9,0,Celtic,SCO,https://en.wikipedia.org/wiki/Celtic_F.C.,False,https://en.wikipedia.org/wiki/Yang_Hyun-jun,1,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,yang hyun jun
kim-jin-gyu,24,MF,Kim Jin-gyu,1997-02-24,22,3,Jeonbuk Hyundai Motors,KOR,https://en.wikipedia.org/wiki/Jeonbuk_Hyundai_Motors,False,https://en.wikipedia.org/wiki/Kim_Jin-gyu_(footballer%2C_born_1997),2,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,kim jin gyu
eom-ji-sung,25,MF,Eom Ji-sung,2002-05-09,9,2,Swansea City,WAL,https://en.wikipedia.org/wiki/Swansea_City_A.F.C.,False,https://en.wikipedia.org/wiki/Eom_Ji-sung,2,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,eom ji sung
lee-dong-gyeong,26,MF,Lee Dong-gyeong,1997-09-20,18,4,Ulsan HD,KOR,https://en.wikipedia.org/wiki/Ulsan_HD_FC,False,https://en.wikipedia.org/wiki/Lee_Dong-gyeong,0,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,lee dong gyeong
son-heung-min,7,FW,Son Heung-min,1992-07-08,144,56,Los Angeles FC,USA,https://en.wikipedia.org/wiki/Los_Angeles_FC,False,https://en.wikipedia.org/wiki/Son_Heung-min,3,0,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,son heung min
cho-gue-sung,9,FW,Cho Gue-sung,1998-01-25,44,12,Midtjylland,DEN,https://en.wikipedia.org/wiki/FC_Midtjylland,False,https://en.wikipedia.org/wiki/Cho_Gue-sung,2,0,1,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,cho gue sung
oh-hyeon-gyu,18,FW,Oh Hyeon-gyu,2001-04-12,27,6,Beşiktaş,TUR,https://en.wikipedia.org/wiki/Be%C5%9Fikta%C5%9F_J.K.,False,https://en.wikipedia.org/wiki/Oh_Hyeon-gyu,3,1,0,0,KOR,🇰🇷,https://en.wikipedia.org/wiki/South_Korea_national_football_team,Hong Myung-bo,oh hyeon gyu
nikola-vasilj,1,GK,Nikola Vasilj,1995-12-02,26,0,FC St. Pauli,GER,https://en.wikipedia.org/wiki/FC_St._Pauli,False,https://en.wikipedia.org/wiki/Nikola_Vasilj,3,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,nikola vasilj
mladen-jurkas,12,GK,Mladen Jurkas,2007-10-07,0,0,Borac Banja Luka,BIH,https://en.wikipedia.org/wiki/FK_Borac_Banja_Luka,False,https://en.wikipedia.org/wiki/Mladen_Jurkas,0,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,mladen jurkas
martin-zlomislic,22,GK,Martin Zlomislić,1998-08-16,3,0,Rijeka,CRO,https://en.wikipedia.org/wiki/HNK_Rijeka,False,https://en.wikipedia.org/wiki/Martin_Zlomisli%C4%87,0,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,martin zlomislic
nihad-mujakic,2,DF,Nihad Mujakić,1998-04-15,12,1,Gaziantep,TUR,https://en.wikipedia.org/wiki/Gaziantep_F.K.,False,https://en.wikipedia.org/wiki/Nihad_Mujaki%C4%87,0,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,nihad mujakic
dennis-hadzikadunic,3,DF,Dennis Hadžikadunić,1998-07-09,32,0,Sampdoria,ITA,https://en.wikipedia.org/wiki/UC_Sampdoria,False,https://en.wikipedia.org/wiki/Dennis_Had%C5%BEikaduni%C4%87,1,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,dennis hadzikadunic
tarik-muharemovic,4,DF,Tarik Muharemović,2003-02-28,14,1,Sassuolo,ITA,https://en.wikipedia.org/wiki/US_Sassuolo_Calcio,False,https://en.wikipedia.org/wiki/Tarik_Muharemovi%C4%87,2,0,0,1,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,tarik muharemovic
sead-kolasinac,5,DF,Sead Kolašinac,1993-06-20,65,0,Atalanta,ITA,https://en.wikipedia.org/wiki/Atalanta_BC,False,https://en.wikipedia.org/wiki/Sead_Kola%C5%A1inac,3,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,sead kolasinac
amar-dedic,7,DF,Amar Dedić,2002-08-18,28,1,Benfica,POR,https://en.wikipedia.org/wiki/S.L._Benfica,False,https://en.wikipedia.org/wiki/Amar_Dedi%C4%87,2,0,1,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,amar dedic
nikola-katic,18,DF,Nikola Katić,1996-10-10,17,2,Schalke 04,GER,https://en.wikipedia.org/wiki/FC_Schalke_04,False,https://en.wikipedia.org/wiki/Nikola_Kati%C4%87,3,0,1,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,nikola katic
stjepan-radeljic,21,DF,Stjepan Radeljić,1997-09-05,5,0,Rijeka,CRO,https://en.wikipedia.org/wiki/HNK_Rijeka,False,https://en.wikipedia.org/wiki/Stjepan_Radelji%C4%87,1,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,stjepan radeljic
arjan-malic,24,DF,Arjan Malić,2005-08-28,8,0,Sturm Graz,AUT,https://en.wikipedia.org/wiki/SK_Sturm_Graz,False,https://en.wikipedia.org/wiki/Arjan_Mali%C4%87,1,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,arjan malic
benjamin-tahirovic,6,MF,Benjamin Tahirović,2003-03-03,28,2,Brøndby,DEN,https://en.wikipedia.org/wiki/Br%C3%B8ndby_IF,False,https://en.wikipedia.org/wiki/Benjamin_Tahirovi%C4%87,3,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,benjamin tahirovic
armin-gigovic,8,MF,Armin Gigović,2002-04-06,20,1,Young Boys,SUI,https://en.wikipedia.org/wiki/BSC_Young_Boys,False,https://en.wikipedia.org/wiki/Armin_Gigovi%C4%87,1,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,armin gigovic
ivan-basic,13,MF,Ivan Bašić,2002-04-30,17,0,Astana,KAZ,https://en.wikipedia.org/wiki/FC_Astana,False,https://en.wikipedia.org/wiki/Ivan_Ba%C5%A1i%C4%87,3,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,ivan basic
ivan-sunjic,14,MF,Ivan Šunjić,1996-10-09,11,0,Pafos,CYP,https://en.wikipedia.org/wiki/Pafos_FC,False,https://en.wikipedia.org/wiki/Ivan_%C5%A0unji%C4%87,3,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,ivan sunjic
amar-memic,15,MF,Amar Memić,2001-01-20,13,1,Viktoria Plzeň,CZE,https://en.wikipedia.org/wiki/FC_Viktoria_Plze%C5%88,False,https://en.wikipedia.org/wiki/Amar_Memi%C4%87,3,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,amar memic
amir-hadziahmetovic,16,MF,Amir Hadžiahmetović,1997-03-08,36,0,Hull City,ENG,https://en.wikipedia.org/wiki/Hull_City_A.F.C.,False,https://en.wikipedia.org/wiki/Amir_Had%C5%BEiahmetovi%C4%87,1,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,amir hadziahmetovic
dzenis-burnic,17,MF,Dženis Burnić,1998-05-22,20,0,Karlsruher SC,GER,https://en.wikipedia.org/wiki/Karlsruher_SC,False,https://en.wikipedia.org/wiki/D%C5%BEenis_Burni%C4%87,2,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,dzenis burnic
ermin-mahmic,26,MF,Ermin Mahmić,2005-03-14,2,0,Slovan Liberec,CZE,https://en.wikipedia.org/wiki/FC_Slovan_Liberec,False,https://en.wikipedia.org/wiki/Ermin_Mahmi%C4%87,2,2,1,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,ermin mahmic
samed-bazdar,9,FW,Samed Baždar,2004-01-31,13,1,Jagiellonia Białystok,POL,https://en.wikipedia.org/wiki/Jagiellonia_Bia%C5%82ystok,False,https://en.wikipedia.org/wiki/Samed_Ba%C5%BEdar,1,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,samed bazdar
ermedin-demirovic,10,FW,Ermedin Demirović,1998-03-25,40,4,VfB Stuttgart,GER,https://en.wikipedia.org/wiki/VfB_Stuttgart,False,https://en.wikipedia.org/wiki/Ermedin_Demirovi%C4%87,3,0,1,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,ermedin demirovic
edin-dzeko,11,FW,Edin Džeko,1986-03-17,148,73,Schalke 04,GER,https://en.wikipedia.org/wiki/FC_Schalke_04,False,https://en.wikipedia.org/wiki/Edin_D%C5%BEeko,2,0,1,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,edin dzeko
kerim-alajbegovic,19,FW,Kerim Alajbegović,2007-09-21,10,1,Red Bull Salzburg,AUT,https://en.wikipedia.org/wiki/FC_Red_Bull_Salzburg,False,https://en.wikipedia.org/wiki/Kerim_Alajbegovi%C4%87,3,1,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,kerim alajbegovic
esmir-bajraktarevic,20,FW,Esmir Bajraktarević,2005-03-10,16,1,PSV Eindhoven,NED,https://en.wikipedia.org/wiki/PSV_Eindhoven,False,https://en.wikipedia.org/wiki/Esmir_Bajraktarevi%C4%87,3,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,esmir bajraktarevic
haris-tabakovic,23,FW,Haris Tabaković,1994-06-20,10,4,Borussia Mönchengladbach,GER,https://en.wikipedia.org/wiki/Borussia_M%C3%B6nchengladbach,False,https://en.wikipedia.org/wiki/Haris_Tabakovi%C4%87,0,0,0,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,haris tabakovic
jovo-lukic,25,FW,Jovo Lukić,1998-11-28,3,0,Universitatea Cluj,ROU,https://en.wikipedia.org/wiki/FC_Universitatea_Cluj,False,https://en.wikipedia.org/wiki/Jovo_Luki%C4%87,2,1,1,0,BIH,🇧🇦,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,Sergej Barbarez,jovo lukic
dayne-st-clair,1,GK,Dayne St. Clair,1997-05-09,20,0,Inter Miami CF,USA,https://en.wikipedia.org/wiki/Inter_Miami_CF,False,https://en.wikipedia.org/wiki/Dayne_St._Clair,0,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,dayne st clair
maxime-crepeau,16,GK,Maxime Crépeau,1994-05-11,32,0,Orlando City SC,USA,https://en.wikipedia.org/wiki/Orlando_City_SC,False,https://en.wikipedia.org/wiki/Maxime_Cr%C3%A9peau,3,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,maxime crepeau
owen-goodman,18,GK,Owen Goodman,2003-11-27,0,0,Barnsley,ENG,https://en.wikipedia.org/wiki/Barnsley_F.C.,False,https://en.wikipedia.org/wiki/Owen_Goodman,0,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,owen goodman
alistair-johnston,2,DF,Alistair Johnston,1998-10-08,58,1,Celtic,SCO,https://en.wikipedia.org/wiki/Celtic_F.C.,False,https://en.wikipedia.org/wiki/Alistair_Johnston,3,0,1,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,alistair johnston
alfie-jones,3,DF,Alfie Jones,1997-10-07,2,0,Middlesbrough,ENG,https://en.wikipedia.org/wiki/Middlesbrough_F.C.,False,https://en.wikipedia.org/wiki/Alfie_Jones,0,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,alfie jones
luc-de-fougerolles,4,DF,Luc de Fougerolles,2005-10-12,13,0,Dender EH,BEL,https://en.wikipedia.org/wiki/FCV_Dender_EH,False,https://en.wikipedia.org/wiki/Luc_de_Fougerolles,3,0,1,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,luc de fougerolles
joel-waterman,5,DF,Joel Waterman,1996-01-24,17,0,Chicago Fire FC,USA,https://en.wikipedia.org/wiki/Chicago_Fire_FC,False,https://en.wikipedia.org/wiki/Joel_Waterman,0,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,joel waterman
derek-cornelius,13,DF,Derek Cornelius,1997-11-25,44,1,Rangers,SCO,https://en.wikipedia.org/wiki/Rangers_F.C.,False,https://en.wikipedia.org/wiki/Derek_Cornelius,3,0,1,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,derek cornelius
moise-bombito,15,DF,Moïse Bombito,2000-03-30,20,0,Nice,FRA,https://en.wikipedia.org/wiki/OGC_Nice,False,https://en.wikipedia.org/wiki/Mo%C3%AFse_Bombito,1,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,moise bombito
alphonso-davies,19,DF,Alphonso Davies,2000-11-02,58,15,Bayern Munich,GER,https://en.wikipedia.org/wiki/FC_Bayern_Munich,False,https://en.wikipedia.org/wiki/Alphonso_Davies,0,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,alphonso davies
richie-laryea,22,DF,Richie Laryea,1995-01-07,75,1,Toronto FC,CAN,https://en.wikipedia.org/wiki/Toronto_FC,False,https://en.wikipedia.org/wiki/Richie_Laryea,3,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,richie laryea
niko-sigur,23,DF,Niko Sigur,2003-09-09,19,2,Hajduk Split,CRO,https://en.wikipedia.org/wiki/HNK_Hajduk_Split,False,https://en.wikipedia.org/wiki/Niko_Sigur,1,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,niko sigur
mathieu-choiniere,6,MF,Mathieu Choinière,1999-02-07,23,0,Los Angeles FC,USA,https://en.wikipedia.org/wiki/Los_Angeles_FC,False,https://en.wikipedia.org/wiki/Mathieu_Choini%C3%A8re,1,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,mathieu choiniere
stephen-eustaquio,7,MF,Stephen Eustáquio,1996-12-21,56,4,Los Angeles FC,USA,https://en.wikipedia.org/wiki/Los_Angeles_FC,False,https://en.wikipedia.org/wiki/Stephen_Eust%C3%A1quio,3,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,stephen eustaquio
ismael-kone,8,MF,Ismaël Koné,2002-06-16,40,4,Sassuolo,ITA,https://en.wikipedia.org/wiki/US_Sassuolo_Calcio,False,https://en.wikipedia.org/wiki/Isma%C3%ABl_Kon%C3%A9,2,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,ismael kone
liam-millar,11,MF,Liam Millar,1999-09-27,41,1,Hull City,ENG,https://en.wikipedia.org/wiki/Hull_City_A.F.C.,False,https://en.wikipedia.org/wiki/Liam_Millar,2,0,1,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,liam millar
jacob-shaffelburg,14,MF,Jacob Shaffelburg,1999-11-26,31,6,Los Angeles FC,USA,https://en.wikipedia.org/wiki/Los_Angeles_FC,False,https://en.wikipedia.org/wiki/Jacob_Shaffelburg,3,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,jacob shaffelburg
jonathan-osorio,21,MF,Jonathan Osorio,1992-06-12,90,10,Toronto FC,CAN,https://en.wikipedia.org/wiki/Toronto_FC,False,https://en.wikipedia.org/wiki/Jonathan_Osorio,1,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,jonathan osorio
nathan-saliba,25,MF,Nathan Saliba,2004-02-07,15,2,Anderlecht,BEL,https://en.wikipedia.org/wiki/RSC_Anderlecht,False,https://en.wikipedia.org/wiki/Nathan_Saliba,2,1,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,nathan saliba
cyle-larin,9,FW,Cyle Larin,1995-04-17,90,30,Southampton,ENG,https://en.wikipedia.org/wiki/Southampton_F.C.,False,https://en.wikipedia.org/wiki/Cyle_Larin,3,2,1,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,cyle larin
jonathan-david,10,FW,Jonathan David,2000-01-14,77,39,Juventus,ITA,https://en.wikipedia.org/wiki/Juventus_FC,False,https://en.wikipedia.org/wiki/Jonathan_David,3,3,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,jonathan david
tani-oluwaseyi,12,FW,Tani Oluwaseyi,2000-05-15,24,2,Villarreal,ESP,https://en.wikipedia.org/wiki/Villarreal_CF,False,https://en.wikipedia.org/wiki/Tani_Oluwaseyi,3,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,tani oluwaseyi
tajon-buchanan,17,FW,Tajon Buchanan,1999-02-08,60,8,Villarreal,ESP,https://en.wikipedia.org/wiki/Villarreal_CF,False,https://en.wikipedia.org/wiki/Tajon_Buchanan,3,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,tajon buchanan
ali-ahmed,20,FW,Ali Ahmed,2000-10-10,24,1,Norwich City,ENG,https://en.wikipedia.org/wiki/Norwich_City_F.C.,False,https://en.wikipedia.org/wiki/Ali_Ahmed_(soccer),3,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,ali ahmed
promise-david,24,FW,Promise David,2001-07-03,10,3,Union Saint-Gilloise,BEL,https://en.wikipedia.org/wiki/Royale_Union_Saint-Gilloise,False,https://en.wikipedia.org/wiki/Promise_David,2,1,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,promise david
jayden-nelson,26,FW,Jayden Nelson,2002-09-26,14,3,Austin FC,USA,https://en.wikipedia.org/wiki/Austin_FC,False,https://en.wikipedia.org/wiki/Jayden_Nelson,0,0,0,0,CAN,🇨🇦,https://en.wikipedia.org/wiki/Canada_men's_national_soccer_team,Jesse Marsch,jayden nelson
mahmud-abunada,1,GK,Mahmud Abunada,2000-02-05,5,0,Al-Rayyan,QAT,https://en.wikipedia.org/wiki/Al-Rayyan_SC,False,https://en.wikipedia.org/wiki/Mahmud_Abunada,3,0,1,0,QAT,🇶🇦,https://en.wikipedia.org/wiki/Qatar_national_football_team,Julen Lopetegui,mahmud abunada
